Now----, Next---, Cage, LocalTime--, Pos, hw---------, Dep, Arr, SD, Clt--------, Ton, Tof, Hc-
30.DCLC, 31.RSTC,    1, 5.44451e+02,   3, 7.00000e+00,   2,   3, LU, 5.44451e+02,   0,   0,   3
31.RSTC, 04.RTSC,    1, 5.44451e+02,   3, 7.00000e+00,   2,   3, LU, 5.44451e+02,   0,   0,   3
04.RTSC, 06.RSUB,    1, 5.44451e+02,   3, 7.00000e+00,   3,   4, LU, 5.44451e+02,   0,   0,   3
06.RSUB, 07.RSUM,    1, 5.46143e+02,   3, 7.43750e+00,   3,   4, LU, 5.46143e+02,   0,   0,   3
07.RSUM, 08.RSUC,    1, 5.47836e+02,   3, 8.75000e+00,   3,   4, LU, 5.47836e+02,   0,   0,   3
08.RSUC, 12.RSDB,    1, 5.47836e+02,   3, 8.75000e+00,   3,   4, LU, 5.47836e+02,   0,   0,   3
12.RSDB, 13.RSDM,    1, 5.47836e+02,   3, 1.00625e+01,   3,   4, LU, 5.47836e+02,   0,   0,   3
13.RSDM, 14.RSDC,    1, 5.51222e+02,   4, 1.05000e+01,   3,   4, LU, 5.51222e+02,   0,   0,   3
14.RSDC, 15.RSTB,    1, 5.51222e+02,   4, 1.05000e+01,   3,   4, LU, 5.51222e+02,   0,   0,   3
15.RSTB, 16.RSTM,    1, 5.51222e+02,   4, 1.05000e+01,   3,   4, LU, 5.51222e+02,   0,   0,   3
16.RSTM, 17.DOPB,    1, 5.51222e+02,   4, 1.05000e+01,   3,   4, LU, 5.51222e+02,   0,   0,   3
17.DOPB, 18.DOPM,    1, 5.52272e+02,   4, 1.05000e+01,   3,   4, LU, 5.52272e+02,   0,   0,   3
18.DOPM, 19.DOPC,    1, 5.53322e+02,   4, 1.05000e+01,   3,   4, LU, 5.53322e+02,   0,   0,   3
19.DOPC, 20.TOFP,    1, 5.53322e+02,   4, 1.05000e+01,   3,   4, LU, 5.53322e+02,   0,   0,   3
20.TOFP, 21.TOFB,    1, 5.53322e+02,   4, 1.05000e+01,   3,   4, LU, 5.53322e+02,   0,   0,   3
21.TOFB, 22.TOFM,    1, 5.53322e+02,   4, 1.05000e+01,   3,   4, LU, 5.53322e+02,   0,   0,   3
22.TOFM, 23.TOFC,    1, 5.54122e+02,   4, 1.05000e+01,   3,   4, LU, 5.54122e+02,   0,   1,   2
23.TOFC, 24.TONP,    1, 5.54122e+02,   4, 1.05000e+01,   3,   4, LU, 5.54122e+02,   0,   0,   2
24.TONP, 28.DCLB,    1, 5.54122e+02,   4, 1.05000e+01,   3,   4, LU, 5.54122e+02,   0,   0,   2
28.DCLB, 29.DCLM,    1, 5.55972e+02,   4, 1.05000e+01,   3,   4, LU, 5.55972e+02,   0,   0,   2
29.DCLM, 30.DCLC,    1, 5.57822e+02,   4, 1.05000e+01,   3,   4, LU, 5.57822e+02,   0,   0,   2
30.DCLC, 31.RSTC,    1, 5.57822e+02,   4, 1.05000e+01,   3,   4, LU, 5.57822e+02,   0,   0,   2
31.RSTC, 04.RTSC,    1, 5.57822e+02,   4, 1.05000e+01,   3,   4, LU, 5.57822e+02,   0,   0,   2
04.RTSC, 06.RSUB,    1, 5.57822e+02,   4, 1.05000e+01,   4,   5, LU, 5.57822e+02,   0,   0,   2
06.RSUB, 07.RSUM,    1, 5.59515e+02,   4, 1.09375e+01,   4,   5, LU, 5.59515e+02,   0,   0,   2
07.RSUM, 08.RSUC,    1, 5.61208e+02,   4, 1.22500e+01,   4,   5, LU, 5.61208e+02,   0,   0,   2
08.RSUC, 12.RSDB,    1, 5.61208e+02,   4, 1.22500e+01,   4,   5, LU, 5.61208e+02,   0,   0,   2
12.RSDB, 13.RSDM,    1, 5.61208e+02,   4, 1.35625e+01,   4,   5, LU, 5.61208e+02,   0,   0,   2
13.RSDM, 14.RSDC,    1, 5.64593e+02,   5, 1.40000e+01,   4,   5, LU, 5.64593e+02,   0,   0,   2
14.RSDC, 15.RSTB,    1, 5.64593e+02,   5, 1.40000e+01,   4,   5, LU, 5.64593e+02,   0,   0,   2
15.RSTB, 16.RSTM,    1, 5.64593e+02,   5, 1.40000e+01,   4,   5, LU, 5.64593e+02,   0,   0,   2
16.RSTM, 17.DOPB,    1, 5.64593e+02,   5, 1.40000e+01,   4,   5, LU, 5.64593e+02,   0,   0,   2
17.DOPB, 18.DOPM,    1, 5.65643e+02,   5, 1.40000e+01,   4,   5, LU, 5.65643e+02,   0,   0,   2
18.DOPM, 19.DOPC,    1, 5.66693e+02,   5, 1.40000e+01,   4,   5, LU, 5.66693e+02,   0,   0,   2
19.DOPC, 20.TOFP,    1, 5.66693e+02,   5, 1.40000e+01,   4,   5, LU, 5.66693e+02,   0,   0,   2
20.TOFP, 21.TOFB,    1, 5.66693e+02,   5, 1.40000e+01,   4,   5, LU, 5.66693e+02,   0,   0,   2
21.TOFB, 22.TOFM,    1, 5.66693e+02,   5, 1.40000e+01,   4,   5, LU, 5.66693e+02,   0,   0,   2
22.TOFM, 23.TOFC,    1, 5.67493e+02,   5, 1.40000e+01,   4,   5, LU, 5.67493e+02,   0,   1,   1
23.TOFC, 24.TONP,    1, 5.67493e+02,   5, 1.40000e+01,   4,   5, LU, 5.67493e+02,   0,   0,   1
24.TONP, 28.DCLB,    1, 5.67493e+02,   5, 1.40000e+01,   4,   5, LU, 5.67493e+02,   0,   0,   1
28.DCLB, 29.DCLM,    1, 5.69343e+02,   5, 1.40000e+01,   4,   5, LU, 5.69343e+02,   0,   0,   1
29.DCLM, 30.DCLC,    1, 5.71193e+02,   5, 1.40000e+01,   4,   5, LU, 5.71193e+02,   0,   0,   1
30.DCLC, 31.RSTC,    1, 5.71193e+02,   5, 1.40000e+01,   4,   5, LU, 5.71193e+02,   0,   0,   1
31.RSTC, 04.RTSC,    1, 5.71193e+02,   5, 1.40000e+01,   4,   5, LU, 5.71193e+02,   0,   0,   1
04.RTSC, 06.RSUB,    1, 5.71193e+02,   5, 1.40000e+01,   5,   7, LU, 5.71193e+02,   0,   0,   1
06.RSUB, 07.RSUM,    1, 5.72743e+02,   5, 1.44875e+01,   5,   7, LU, 5.72743e+02,   0,   0,   1
07.RSUM, 08.RSUC,    1, 5.74293e+02,   5, 1.59500e+01,   5,   7, LU, 5.74293e+02,   0,   0,   1
08.RSUC, 09.RCOB,    1, 5.74293e+02,   5, 1.59500e+01,   5,   7, LU, 5.74293e+02,   0,   0,   1
09.RCOB, 10.RCOM,    1, 5.75326e+02,   6, 1.75000e+01,   5,   7, UU, 5.75326e+02,   0,   0,   1
10.RCOM, 05.RTSR,    1, 5.76360e+02,   6, 1.90500e+01,   5,   7, UU, 5.76360e+02,   0,   0,   1
05.RTSR, 11.RCOC,    1, 5.76360e+02,   6, 1.90500e+01,   5,   7, UU, 5.76360e+02,   0,   0,   1
11.RCOC, 12.RSDB,    1, 5.76360e+02,   6, 1.90500e+01,   5,   7, UU, 5.76360e+02,   0,   0,   1
12.RSDB, 13.RSDM,    1, 5.76360e+02,   6, 2.05125e+01,   5,   7, UU, 5.76360e+02,   0,   0,   1
13.RSDM, 14.RSDC,    1, 5.79460e+02,   7, 2.10000e+01,   5,   7, UU, 5.79460e+02,   0,   0,   1
14.RSDC, 15.RSTB,    1, 5.79460e+02,   7, 2.10000e+01,   5,   7, UU, 5.79460e+02,   0,   0,   1
15.RSTB, 16.RSTM,    1, 5.79460e+02,   7, 2.10000e+01,   5,   7, UU, 5.79460e+02,   0,   0,   1
16.RSTM, 17.DOPB,    1, 5.79460e+02,   7, 2.10000e+01,   5,   7, UU, 5.79460e+02,   0,   0,   1
17.DOPB, 18.DOPM,    1, 5.80510e+02,   7, 2.10000e+01,   5,   7, UU, 5.80510e+02,   0,   0,   1
18.DOPM, 19.DOPC,    1, 5.81560e+02,   7, 2.10000e+01,   5,   7, UU, 5.81560e+02,   0,   0,   1
19.DOPC, 20.TOFP,    1, 5.81560e+02,   7, 2.10000e+01,   5,   7, UU, 5.81560e+02,   0,   0,   1
20.TOFP, 21.TOFB,    1, 5.81560e+02,   7, 2.10000e+01,   5,   7, UU, 5.81560e+02,   0,   0,   1
21.TOFB, 22.TOFM,    1, 5.81560e+02,   7, 2.10000e+01,   5,   7, UU, 5.81560e+02,   0,   0,   1
22.TOFM, 23.TOFC,    1, 5.82360e+02,   7, 2.10000e+01,   5,   7, UU, 5.82360e+02,   0,   1,   0
23.TOFC, 24.TONP,    1, 5.82360e+02,   7, 2.10000e+01,   5,   7, UU, 5.82360e+02,   0,   0,   0
24.TONP, 25.TONB,    1, 5.82360e+02,   7, 2.10000e+01,   5,   7, UU, 5.82360e+02,   0,   0,   0
25.TONB, 26.TONM,    1, 5.82360e+02,   7, 2.10000e+01,   5,   7, UU, 5.82360e+02,   0,   0,   0
26.TONM, 27.TONC,    1, 5.83160e+02,   7, 2.10000e+01,   5,   7, UU, 5.83160e+02,   1,   0,   1
27.TONC, 28.DCLB,    1, 5.83160e+02,   7, 2.10000e+01,   5,   7, UU, 5.83160e+02,   0,   0,   1
28.DCLB, 29.DCLM,    1, 5.85010e+02,   7, 2.10000e+01,   5,   7, UU, 5.85010e+02,   0,   0,   1
29.DCLM, 30.DCLC,    1, 5.86860e+02,   7, 2.10000e+01,   5,   7, UU, 5.86860e+02,   0,   0,   1
30.DCLC, 31.RSTC,    1, 5.86860e+02,   7, 2.10000e+01,   5,   7, UU, 5.86860e+02,   0,   0,   1
31.RSTC, 04.RTSC,    1, 5.86860e+02,   7, 2.10000e+01,   5,   7, UU, 5.86860e+02,   0,   0,   1
04.RTSC, 06.RSUB,    1, 5.86860e+02,   7, 2.10000e+01,   7,   4, UD, 5.86860e+02,   0,   0,   1
06.RSUB, 07.RSUM,    1, 5.88410e+02,   6, 2.05125e+01,   7,   4, UD, 5.88410e+02,   0,   0,   1
07.RSUM, 08.RSUC,    1, 5.89960e+02,   6, 1.90500e+01,   7,   4, UD, 5.89960e+02,   0,   0,   1
08.RSUC, 09.RCOB,    1, 5.89960e+02,   6, 1.90500e+01,   7,   4, UD, 5.89960e+02,   0,   0,   1
09.RCOB, 10.RCOM,    1, 5.92160e+02,   5, 1.57500e+01,   7,   4, LD, 5.92160e+02,   0,   0,   1
10.RCOM, 05.RTSR,    1, 5.94360e+02,   4, 1.24500e+01,   7,   4, LD, 5.94360e+02,   0,   0,   1
05.RTSR, 11.RCOC,    1, 5.94360e+02,   4, 1.24500e+01,   7,   4, LD, 5.94360e+02,   0,   0,   1
11.RCOC, 12.RSDB,    1, 5.94360e+02,   4, 1.24500e+01,   7,   4, LD, 5.94360e+02,   0,   0,   1
12.RSDB, 13.RSDM,    1, 5.94360e+02,   4, 1.09875e+01,   7,   4, LD, 5.94360e+02,   0,   0,   1
13.RSDM, 14.RSDC,    1, 5.97460e+02,   4, 1.05000e+01,   7,   4, LD, 5.97460e+02,   0,   0,   1
14.RSDC, 15.RSTB,    1, 5.97460e+02,   4, 1.05000e+01,   7,   4, LD, 5.97460e+02,   0,   0,   1
15.RSTB, 16.RSTM,    1, 5.97460e+02,   4, 1.05000e+01,   7,   4, LD, 5.97460e+02,   0,   0,   1
16.RSTM, 17.DOPB,    1, 5.97460e+02,   4, 1.05000e+01,   7,   4, LD, 5.97460e+02,   0,   0,   1
17.DOPB, 18.DOPM,    1, 5.98510e+02,   4, 1.05000e+01,   7,   4, LD, 5.98510e+02,   0,   0,   1
18.DOPM, 19.DOPC,    1, 5.99560e+02,   4, 1.05000e+01,   7,   4, LD, 5.99560e+02,   0,   0,   1
19.DOPC, 20.TOFP,    1, 5.99560e+02,   4, 1.05000e+01,   7,   4, LD, 5.99560e+02,   0,   0,   1
20.TOFP, 24.TONP,    1, 5.99560e+02,   4, 1.05000e+01,   7,   4, LD, 5.99560e+02,   0,   0,   1
24.TONP, 25.TONB,    1, 5.99560e+02,   4, 1.05000e+01,   7,   4, LD, 5.99560e+02,   0,   0,   1
25.TONB, 26.TONM,    1, 5.99560e+02,   4, 1.05000e+01,   7,   4, LD, 5.99560e+02,   0,   0,   1
26.TONM, 27.TONC,    1, 6.00360e+02,   4, 1.05000e+01,   7,   4, LD, 6.00360e+02,   1,   0,   2
27.TONC, 28.DCLB,    1, 6.00360e+02,   4, 1.05000e+01,   7,   4, LD, 6.00360e+02,   0,   0,   2
28.DCLB, 29.DCLM,    1, 6.02210e+02,   4, 1.05000e+01,   7,   4, LD, 6.02210e+02,   0,   0,   2
29.DCLM, 30.DCLC,    1, 6.04060e+02,   4, 1.05000e+01,   7,   4, LD, 6.04060e+02,   0,   0,   2
30.DCLC, 31.RSTC,    1, 6.04060e+02,   4, 1.05000e+01,   7,   4, LD, 6.04060e+02,   0,   0,   2
31.RSTC, 04.RTSC,    1, 6.04060e+02,   4, 1.05000e+01,   7,   4, LD, 6.04060e+02,   0,   0,   2
04.RTSC, 06.RSUB,    1, 6.04060e+02,   4, 1.05000e+01,   4,   3, LD, 6.04060e+02,   0,   0,   2
06.RSUB, 07.RSUM,    1, 6.05753e+02,   3, 1.00625e+01,   4,   3, LD, 6.05753e+02,   0,   0,   2
07.RSUM, 08.RSUC,    1, 6.07445e+02,   3, 8.75000e+00,   4,   3, LD, 6.07445e+02,   0,   0,   2
08.RSUC, 12.RSDB,    1, 6.07445e+02,   3, 8.75000e+00,   4,   3, LD, 6.07445e+02,   0,   0,   2
12.RSDB, 13.RSDM,    1, 6.07445e+02,   3, 7.43750e+00,   4,   3, LD, 6.07445e+02,   0,   0,   2
13.RSDM, 14.RSDC,    1, 6.10831e+02,   3, 7.00000e+00,   4,   3, LD, 6.10831e+02,   0,   0,   2
14.RSDC, 15.RSTB,    1, 6.10831e+02,   3, 7.00000e+00,   4,   3, LD, 6.10831e+02,   0,   0,   2
15.RSTB, 16.RSTM,    1, 6.10831e+02,   3, 7.00000e+00,   4,   3, LD, 6.10831e+02,   0,   0,   2
16.RSTM, 17.DOPB,    1, 6.10831e+02,   3, 7.00000e+00,   4,   3, LD, 6.10831e+02,   0,   0,   2
17.DOPB, 18.DOPM,    1, 6.11881e+02,   3, 7.00000e+00,   4,   3, LD, 6.11881e+02,   0,   0,   2
18.DOPM, 19.DOPC,    1, 6.12931e+02,   3, 7.00000e+00,   4,   3, LD, 6.12931e+02,   0,   0,   2
19.DOPC, 20.TOFP,    1, 6.12931e+02,   3, 7.00000e+00,   4,   3, LD, 6.12931e+02,   0,   0,   2
20.TOFP, 24.TONP,    1, 6.12931e+02,   3, 7.00000e+00,   4,   3, LD, 6.12931e+02,   0,   0,   2
24.TONP, 25.TONB,    1, 6.12931e+02,   3, 7.00000e+00,   4,   3, LD, 6.12931e+02,   0,   0,   2
25.TONB, 26.TONM,    1, 6.12931e+02,   3, 7.00000e+00,   4,   3, LD, 6.12931e+02,   0,   0,   2
26.TONM, 27.TONC,    1, 6.13731e+02,   3, 7.00000e+00,   4,   3, LD, 6.13731e+02,   1,   0,   3
27.TONC, 28.DCLB,    1, 6.13731e+02,   3, 7.00000e+00,   4,   3, LD, 6.13731e+02,   0,   0,   3
28.DCLB, 29.DCLM,    1, 6.15581e+02,   3, 7.00000e+00,   4,   3, LD, 6.15581e+02,   0,   0,   3
29.DCLM, 30.DCLC,    1, 6.17431e+02,   3, 7.00000e+00,   4,   3, LD, 6.17431e+02,   0,   0,   3
30.DCLC, 31.RSTC,    1, 6.17431e+02,   3, 7.00000e+00,   4,   3, LD, 6.17431e+02,   0,   0,   3
31.RSTC, 04.RTSC,    1, 6.17431e+02,   3, 7.00000e+00,   4,   3, LD, 6.17431e+02,   0,   0,   3
04.RTSC, 06.RSUB,    1, 6.17431e+02,   3, 7.00000e+00,   3,   2, LD, 6.17431e+02,   0,   0,   3
06.RSUB, 07.RSUM,    1, 6.19124e+02,   2, 6.56250e+00,   3,   2, LD, 6.19124e+02,   0,   0,   3
07.RSUM, 08.RSUC,    1, 6.20817e+02,   2, 5.25000e+00,   3,   2, LD, 6.20817e+02,   0,   0,   3
08.RSUC, 12.RSDB,    1, 6.20817e+02,   2, 5.25000e+00,   3,   2, LD, 6.20817e+02,   0,   0,   3
12.RSDB, 13.RSDM,    1, 6.20817e+02,   2, 3.93750e+00,   3,   2, LD, 6.20817e+02,   0,   0,   3
13.RSDM, 14.RSDC,    1, 6.24202e+02,   2, 3.50000e+00,   3,   2, LD, 6.24202e+02,   0,   0,   3
14.RSDC, 15.RSTB,    1, 6.24202e+02,   2, 3.50000e+00,   3,   2, LD, 6.24202e+02,   0,   0,   3
15.RSTB, 16.RSTM,    1, 6.24202e+02,   2, 3.50000e+00,   3,   2, LD, 6.24202e+02,   0,   0,   3
16.RSTM, 17.DOPB,    1, 6.24202e+02,   2, 3.50000e+00,   3,   2, LD, 6.24202e+02,   0,   0,   3
17.DOPB, 18.DOPM,    1, 6.25252e+02,   2, 3.50000e+00,   3,   2, LD, 6.25252e+02,   0,   0,   3
18.DOPM, 19.DOPC,    1, 6.26302e+02,   2, 3.50000e+00,   3,   2, LD, 6.26302e+02,   0,   0,   3
19.DOPC, 20.TOFP,    1, 6.26302e+02,   2, 3.50000e+00,   3,   2, LD, 6.26302e+02,   0,   0,   3
20.TOFP, 24.TONP,    1, 6.26302e+02,   2, 3.50000e+00,   3,   2, LD, 6.26302e+02,   0,   0,   3
24.TONP, 25.TONB,    1, 6.26302e+02,   2, 3.50000e+00,   3,   2, LD, 6.26302e+02,   0,   0,   3
25.TONB, 26.TONM,    1, 6.27102e+02,   2, 3.50000e+00,   3,   2, LD, 6.27102e+02,   1,   0,   4
26.TONM, 27.TONC,    1, 6.27902e+02,   2, 3.50000e+00,   3,   2, LD, 6.27902e+02,   1,   0,   5
27.TONC, 28.DCLB,    1, 6.27902e+02,   2, 3.50000e+00,   3,   2, LD, 6.27902e+02,   0,   0,   5
28.DCLB, 29.DCLM,    1, 6.29752e+02,   2, 3.50000e+00,   3,   2, LD, 6.29752e+02,   0,   0,   5
29.DCLM, 30.DCLC,    1, 6.31602e+02,   2, 3.50000e+00,   3,   2, LD, 6.31602e+02,   0,   0,   5
30.DCLC, 31.RSTC,    1, 6.31602e+02,   2, 3.50000e+00,   3,   2, LD, 6.31602e+02,   0,   0,   5
31.RSTC, 04.RTSC,    1, 6.31602e+02,   2, 3.50000e+00,   3,   2, LD, 6.31602e+02,   0,   0,   5
04.RTSC, 06.RSUB,    1, 6.31602e+02,   2, 3.50000e+00,   2,   1, LD, 6.31602e+02,   0,   0,   5
06.RSUB, 07.RSUM,    1, 6.33295e+02,   1, 3.06250e+00,   2,   1, LD, 6.33295e+02,   0,   0,   5
07.RSUM, 08.RSUC,    1, 6.34988e+02,   1, 1.75000e+00,   2,   1, LD, 6.34988e+02,   0,   0,   5
08.RSUC, 12.RSDB,    1, 6.34988e+02,   1, 1.75000e+00,   2,   1, LD, 6.34988e+02,   0,   0,   5
12.RSDB, 13.RSDM,    1, 6.34988e+02,   1, 4.37500e-01,   2,   1, LD, 6.34988e+02,   0,   0,   5
13.RSDM, 14.RSDC,    1, 6.38374e+02,   1, 0.00000e+00,   2,   1, LD, 6.38374e+02,   0,   0,   5
14.RSDC, 15.RSTB,    1, 6.38374e+02,   1, 0.00000e+00,   2,   1, LD, 6.38374e+02,   0,   0,   5
15.RSTB, 16.RSTM,    1, 6.38374e+02,   1, 0.00000e+00,   2,   1, LD, 6.38374e+02,   0,   0,   5
16.RSTM, 17.DOPB,    1, 6.38374e+02,   1, 0.00000e+00,   2,   1, LD, 6.38374e+02,   0,   0,   5
17.DOPB, 18.DOPM,    1, 6.39424e+02,   1, 0.00000e+00,   2,   1, LD, 6.39424e+02,   0,   0,   5
18.DOPM, 19.DOPC,    1, 6.40474e+02,   1, 0.00000e+00,   2,   1, LD, 6.40474e+02,   0,   0,   5
19.DOPC, 20.TOFP,    1, 6.40474e+02,   1, 0.00000e+00,   2,   1, LD, 6.40474e+02,   0,   0,   5
20.TOFP, 21.TOFB,    1, 6.40474e+02,   1, 0.00000e+00,   2,   1, LD, 6.40474e+02,   0,   0,   5
21.TOFB, 22.TOFM,    1, 6.42074e+02,   1, 0.00000e+00,   2,   1, LD, 6.42074e+02,   0,   2,   3
22.TOFM, 23.TOFC,    1, 6.44474e+02,   1, 0.00000e+00,   2,   1, LD, 6.44474e+02,   0,   3,   0
23.TOFC, 24.TONP,    1, 6.44474e+02,   1, 0.00000e+00,   2,   1, LD, 6.44474e+02,   0,   0,   0
24.TONP, 25.TONB,    1, 6.44474e+02,   1, 0.00000e+00,   2,   1, LD, 6.44474e+02,   0,   0,   0
25.TONB, 26.TONM,    1, 6.45274e+02,   1, 0.00000e+00,   2,   1, LD, 6.45274e+02,   1,   0,   1
26.TONM, 27.TONC,    1, 6.46874e+02,   1, 0.00000e+00,   2,   1, LD, 6.46874e+02,   2,   0,   3
27.TONC, 28.DCLB,    1, 6.46874e+02,   1, 0.00000e+00,   2,   1, LD, 6.46874e+02,   0,   0,   3
28.DCLB, 29.DCLM,    1, 6.48724e+02,   1, 0.00000e+00,   2,   1, LD, 6.48724e+02,   0,   0,   3
29.DCLM, 30.DCLC,    1, 6.50574e+02,   1, 0.00000e+00,   2,   1, LD, 6.50574e+02,   0,   0,   3
30.DCLC, 31.RSTC,    1, 6.50574e+02,   1, 0.00000e+00,   2,   1, LD, 6.50574e+02,   0,   0,   3
31.RSTC, 04.RTSC,    1, 6.50574e+02,   1, 0.00000e+00,   2,   1, LD, 6.50574e+02,   0,   0,   3
04.RTSC, 06.RSUB,    1, 6.50574e+02,   1, 0.00000e+00,   1,   3, LU, 6.50574e+02,   0,   0,   3
06.RSUB, 07.RSUM,    1, 6.52124e+02,   1, 4.87500e-01,   1,   3, LU, 6.52124e+02,   0,   0,   3
07.RSUM, 08.RSUC,    1, 6.53674e+02,   1, 1.95000e+00,   1,   3, LU, 6.53674e+02,   0,   0,   3
08.RSUC, 09.RCOB,    1, 6.53674e+02,   1, 1.95000e+00,   1,   3, LU, 6.53674e+02,   0,   0,   3
09.RCOB, 10.RCOM,    1, 6.54707e+02,   2, 3.50000e+00,   1,   3, LU, 6.54707e+02,   0,   0,   3
10.RCOM, 05.RTSR,    1, 6.55740e+02,   2, 5.05000e+00,   1,   3, LU, 6.55740e+02,   0,   0,   3
05.RTSR, 11.RCOC,    1, 6.55740e+02,   2, 5.05000e+00,   1,   3, LU, 6.55740e+02,   0,   0,   3
11.RCOC, 12.RSDB,    1, 6.55740e+02,   2, 5.05000e+00,   1,   3, LU, 6.55740e+02,   0,   0,   3
12.RSDB, 13.RSDM,    1, 6.55740e+02,   2, 6.51250e+00,   1,   3, LU, 6.55740e+02,   0,   0,   3
13.RSDM, 14.RSDC,    1, 6.58840e+02,   3, 7.00000e+00,   1,   3, LU, 6.58840e+02,   0,   0,   3
14.RSDC, 15.RSTB,    1, 6.58840e+02,   3, 7.00000e+00,   1,   3, LU, 6.58840e+02,   0,   0,   3
15.RSTB, 16.RSTM,    1, 6.58840e+02,   3, 7.00000e+00,   1,   3, LU, 6.58840e+02,   0,   0,   3
16.RSTM, 17.DOPB,    1, 6.58840e+02,   3, 7.00000e+00,   1,   3, LU, 6.58840e+02,   0,   0,   3
17.DOPB, 18.DOPM,    1, 6.59890e+02,   3, 7.00000e+00,   1,   3, LU, 6.59890e+02,   0,   0,   3
18.DOPM, 19.DOPC,    1, 6.60940e+02,   3, 7.00000e+00,   1,   3, LU, 6.60940e+02,   0,   0,   3
19.DOPC, 20.TOFP,    1, 6.60940e+02,   3, 7.00000e+00,   1,   3, LU, 6.60940e+02,   0,   0,   3
20.TOFP, 21.TOFB,    1, 6.60940e+02,   3, 7.00000e+00,   1,   3, LU, 6.60940e+02,   0,   0,   3
21.TOFB, 22.TOFM,    1, 6.60940e+02,   3, 7.00000e+00,   1,   3, LU, 6.60940e+02,   0,   0,   3
22.TOFM, 23.TOFC,    1, 6.61740e+02,   3, 7.00000e+00,   1,   3, LU, 6.61740e+02,   0,   1,   2
23.TOFC, 24.TONP,    1, 6.61740e+02,   3, 7.00000e+00,   1,   3, LU, 6.61740e+02,   0,   0,   2
24.TONP, 28.DCLB,    1, 6.61740e+02,   3, 7.00000e+00,   1,   3, LU, 6.61740e+02,   0,   0,   2
28.DCLB, 29.DCLM,    1, 6.63590e+02,   3, 7.00000e+00,   1,   3, LU, 6.63590e+02,   0,   0,   2
29.DCLM, 30.DCLC,    1, 6.65440e+02,   3, 7.00000e+00,   1,   3, LU, 6.65440e+02,   0,   0,   2
30.DCLC, 31.RSTC,    1, 6.65440e+02,   3, 7.00000e+00,   1,   3, LU, 6.65440e+02,   0,   0,   2
31.RSTC, 04.RTSC,    1, 6.65440e+02,   3, 7.00000e+00,   1,   3, LU, 6.65440e+02,   0,   0,   2
04.RTSC, 06.RSUB,    1, 6.65440e+02,   3, 7.00000e+00,   3,   8, LU, 6.65440e+02,   0,   0,   2
06.RSUB, 07.RSUM,    1, 6.66990e+02,   3, 7.48750e+00,   3,   8, LU, 6.66990e+02,   0,   0,   2
07.RSUM, 08.RSUC,    1, 6.68540e+02,   3, 8.95000e+00,   3,   8, LU, 6.68540e+02,   0,   0,   2
08.RSUC, 09.RCOB,    1, 6.68540e+02,   3, 8.95000e+00,   3,   8, LU, 6.68540e+02,   0,   0,   2
09.RCOB, 10.RCOM,    1, 6.73074e+02,   5, 1.57500e+01,   3,   8, LU, 6.73074e+02,   0,   0,   2
10.RCOM, 05.RTSR,    1, 6.77607e+02,   7, 2.25500e+01,   3,   8, UU, 6.77607e+02,   0,   0,   2
05.RTSR, 11.RCOC,    1, 6.77607e+02,   7, 2.25500e+01,   3,   8, UU, 6.77607e+02,   0,   0,   2
11.RCOC, 12.RSDB,    1, 6.77607e+02,   7, 2.25500e+01,   3,   8, UU, 6.77607e+02,   0,   0,   2
12.RSDB, 13.RSDM,    1, 6.77607e+02,   7, 2.40125e+01,   3,   8, UU, 6.77607e+02,   0,   0,   2
13.RSDM, 14.RSDC,    1, 6.80707e+02,   8, 2.45000e+01,   3,   8, UU, 6.80707e+02,   0,   0,   2
14.RSDC, 15.RSTB,    1, 6.80707e+02,   8, 2.45000e+01,   3,   8, UU, 6.80707e+02,   0,   0,   2
15.RSTB, 16.RSTM,    1, 6.80707e+02,   8, 2.45000e+01,   3,   8, UU, 6.80707e+02,   0,   0,   2
16.RSTM, 17.DOPB,    1, 6.80707e+02,   8, 2.45000e+01,   3,   8, UU, 6.80707e+02,   0,   0,   2
17.DOPB, 18.DOPM,    1, 6.81757e+02,   8, 2.45000e+01,   3,   8, UU, 6.81757e+02,   0,   0,   2
18.DOPM, 19.DOPC,    1, 6.82807e+02,   8, 2.45000e+01,   3,   8, UU, 6.82807e+02,   0,   0,   2
19.DOPC, 20.TOFP,    1, 6.82807e+02,   8, 2.45000e+01,   3,   8, UU, 6.82807e+02,   0,   0,   2
20.TOFP, 21.TOFB,    1, 6.82807e+02,   8, 2.45000e+01,   3,   8, UU, 6.82807e+02,   0,   0,   2
21.TOFB, 22.TOFM,    1, 6.82807e+02,   8, 2.45000e+01,   3,   8, UU, 6.82807e+02,   0,   0,   2
22.TOFM, 23.TOFC,    1, 6.83607e+02,   8, 2.45000e+01,   3,   8, UU, 6.83607e+02,   0,   1,   1
23.TOFC, 24.TONP,    1, 6.83607e+02,   8, 2.45000e+01,   3,   8, UU, 6.83607e+02,   0,   0,   1
24.TONP, 28.DCLB,    1, 6.83607e+02,   8, 2.45000e+01,   3,   8, UU, 6.83607e+02,   0,   0,   1
28.DCLB, 29.DCLM,    1, 6.85457e+02,   8, 2.45000e+01,   3,   8, UU, 6.85457e+02,   0,   0,   1
29.DCLM, 30.DCLC,    1, 6.87307e+02,   8, 2.45000e+01,   3,   8, UU, 6.87307e+02,   0,   0,   1
